customer_id,session_id,search_id,merchant_uuid,event_date,restaurant_position,eta_in_minutes,distance,rating,search_label,day_of_week,hour,booking_label,clicked_label,cuisine_orders_24_weeks,cuisine_orders_4_weeks,cuisine_visits_4_weeks,search_query,breakfast_meals,merchant_lunch_bookings,merchant_afternoon_bookings,merchant_dinner_bookings,merchant_midnight_snack_bookings,daily_orders_avg_4wk,customer_brand_visits_4wk,customer_brand_orders_4wk,customer_brand_orders_24wk,days_since_last_order,int_order_count_24weeks,int_order_count_4weeks,int_merchant_visits_4weeks,cust_total_orders_6months,cust_orders_uniq_restaurants_6months,cust_orders_dist_avg_6months,cust_orders_dist_std_6months,cust_orders_dist_median_6months,cust_orders_dist_perc_75_6months,cust_orders_dist_perc_90_6months,cust_orders_gbv_avg_6months,cust_orders_gbv_std_6months,cust_orders_price_median_6months,cust_orders_price_perc_75_6months,cust_orders_price_perc_90_6months,jakarta_week_start_date,lifetime_avg_basket_size,weekday_completed_order,weekend_completed_order,lifetime_total_normalized_gmv,total_voucher_transaction_percentage,average_customer_tenure_age_in_day,image_menu_item_percentage,active_item_with_image_count,active_item_count,average_feedback_rating,booking_completion_rate_percentage,event_month,overall_engagement_level,involvement_engagement_level,interaction_engagement_level,intimacy_engagement_level,last_order_days_since_epoch,last_visit_days_since_epoch
777708885,65B86C1C-3705-4D8C-969D-D0680AB593E7,7c423c1e-e07b-4d16-a646-f3402a595ad2,52dec0e2-6242-4ada-8b22-62300c34cb55,2022-11-03,39,16,0.9,4.6,0,5,14,0,0,,,,BEST_SELLER,0.0,9.0,63.0,112.0,0.0,8.0,,,,,,,,2.0,2.0,2.95,2.3051681066681446,1.32,4.58,4.58,32500.0,12727.922061357855,23500.0,41500.0,41500.0,2022-10-31,47701.9897822,44,33,164609650.0,0.304057971,967,0.866666667,26,30,,0.927668728,2022-10-01,Moderate,Moderate,Low,Low,,
574528197,d9f838ab-7198-438e-b6c2-ed5a48bf22cc,dff8fdf6-f693-4f6e-8ab9-4deefb8ff015,039d5a80-dba8-4b22-bbed-de821dbebeb3,2022-11-03,28,37,6.6,4.5,0,5,17,0,0,,,,BRAND,9.0,28.0,31.0,61.0,0.0,6.0,,,,,,,,1.0,1.0,3.07,,3.07,3.07,3.07,130000.0,,130000.0,130000.0,130000.0,2022-10-31,83855.839084635,36,20,183333244.0,0.351727232,646,1,53,53,,0.809662187,2022-10-01,Low,Moderate,Non-engaged,Low,,
575334673,511c2edb-ad85-4982-978c-c41a8dd5f933,e265f841-e43c-4acf-80a3-927cd15aaa7d,eebd5d03-029f-4f4f-96df-5f8e4e1b298d,2022-11-03,10,23,1.2,4.8,0,5,12,0,0,,,,BESTORAN1111,72.0,282.0,200.0,380.0,0.0,41.0,,,,,,,,5.0,3.0,1.326,1.558791198332862,1.14,1.18,3.97,42480.0,2038.872237291979,41500.0,42500.0,46000.0,2022-10-31,120273.722169217,180,114,2974819083.0,0.278394535,723,1,97,97,,0.938480327,2022-10-01,Moderate,Moderate,Low,Low,,
631399228,0781fd66-c37f-4713-8409-bbf143d46f1f,dd8294d5-258a-4c30-8365-06984f426990,93bcdb03-9db3-4e0d-9b4b-9f50cbde5e4c,2022-11-03,10,25,0.5,0.0,0,5,18,0,0,,,,MKD_GOBIZ_DG_EXISTING,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,5.0,4.0,1.64,0.8404165633779477,1.6,2.49,2.49,38400.0,11545.561917897283,36000.0,44000.0,55000.0,2022-10-31,38511.86440678,1,0,2128200.0,0.089285714,366,1,12,12,,0.949152542,2022-10-01,High,High,Moderate,Moderate,,19197.0
553476058,6da536a9-33b1-4e38-a850-8f48fac14284,f69ee66a-111e-4ce6-8c12-6e6f0d6c417a,a0390f03-a3aa-4863-ac3f-d6ab44f06dca,2022-11-03,14,24,2.2,4.7,0,5,20,0,0,,,,BRAND,7.0,38.0,13.0,27.0,0.0,4.0,,,,,,,,9.0,5.0,3.392222222,1.2500077777535803,3.95,4.51,4.51,56840.0,19227.61815722374,53500.0,65500.0,89600.0,2022-10-31,58776.713124274,27,23,97490150.0,0.193877551,334,0.928571429,26,28,,0.967479675,2022-10-01,Moderate,Low,Moderate,Low,,
573799926,2b5006de-6d17-47c8-b7d8-48145131ab23,6f5521cf-8787-46c9-a5ab-6acb7a9ae523,5ecf21b1-c7aa-4d2c-9ab0-e23a050df6a4,2022-11-03,16,18,0.6,4.3,0,5,11,2,0,,,,NEAR_ME,0.0,3.0,0.0,0.0,0.0,1.0,,,,,,,,5.0,3.0,1.046,0.4367264590106718,0.75,1.26,1.72,54800.0,24953.95760195164,67000.0,71000.0,80000.0,2022-10-31,26755.059693007,1,0,42391100.0,0.264104154,1195,0.888888889,56,63,,0.916998294,2022-10-01,Moderate,Moderate,Moderate,Low,,
601025085,9488644F-28D2-4F39-B5BE-F8862E15A8D3,3ad06fbd-d752-4dc6-a580-d62bf0f28898,26a1f88d-c053-4060-a572-79e43faa9261,2022-11-03,10,25,2.2,0.0,0,5,4,0,0,,,,MARKDOWN,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,1.0,1.0,1.81,,1.81,1.81,1.81,15750.0,,15750.0,15750.0,15750.0,2022-10-31,58000.0,1,0,174000.0,0,31,1,2,2,,1,,,,,,,
660660932,3197151e-bbd4-4b11-a7cc-a27167230407,068036d2-03e5-4887-9e80-b4b8435c2915,16a8da27-4902-4d74-8774-ab5f8963496a,2022-11-03,15,17,0.5,4.6,0,5,17,0,0,,,,MINUMAN,32.0,59.0,20.0,44.0,0.0,7.0,,,,,,,,3.0,1.0,2.32,0.10392304845413264,2.26,2.44,2.44,31500.0,3500.0,31500.0,35000.0,35000.0,2022-10-31,28840.548832422,41,19,769297509.0,0.357373807,1905,0.92920354,105,113,4.859903381642514,0.932961885,2022-10-01,Moderate,Moderate,Moderate,Low,,
681153673,665f936f-bda2-41a6-b027-7d867c318ce1,ec2ac235-4fff-46a7-9f59-484e0b1bc4bf,920440f3-1c42-420b-968f-c92fd8895517,2022-11-03,12,28,2.4,4.6,0,5,17,0,0,,,,MKD_CORRIDOR_2_GS,0.0,4.0,4.0,0.0,0.0,2.0,,,,,,,,12.0,6.0,1.274166667,1.023758301849641,1.83,1.83,2.41,63000.0,23267.534932136277,54000.0,89500.0,93500.0,2022-10-31,30790.769230769,3,1,4747800.0,0.225806452,431,0.97826087,45,46,,0.794871795,2022-10-01,Moderate,High,Low,Low,,
732174854,574dd862-9101-4cad-85b4-af14f59788a9,5217a368-92a2-4a7f-9b6a-50294f295745,008e1a11-d317-43b2-aeb6-3b967b1b5ac0,2022-11-03,4,25,2.6,4.5,0,5,22,0,0,,,,NEAR_ME,6.0,28.0,0.0,57.0,0.0,5.0,,,,,,,,2.0,1.0,1.19,0.0,1.19,1.19,1.19,63000.0,52325.90180780452,26000.0,100000.0,100000.0,2022-10-31,47882.42411813,29,12,108342400.0,0.342806394,659,1,59,59,,0.923707957,,,,,,,
680592404,818830C9-F8EB-46C2-AADD-D027CB05874B,62dfd056-79d6-4c51-b639-f8e23cba7ce6,7be9dbbc-7eb6-4048-99a9-1000766193a9,2022-11-03,18,43,5.8,4.8,0,5,10,0,0,,,,BEST_SELLER,53.0,155.0,118.0,239.0,0.0,24.0,,,,,,,,17.0,16.0,2.431764706,1.931499531756731,1.73,3.73,5.8,50800.0,19658.681288428277,45000.0,57000.0,85200.0,2022-10-31,83250.497626791,96,49,1800262224.0,0.198288622,1551,0.904255319,170,188,4.825301204819277,0.950162609,2022-10-01,Moderate,Moderate,Moderate,Low,,
598014545,4817ea74-52bd-48da-b0ad-7c71232b0d1a,3d198449-19e2-4a06-ba58-2332c7b46214,635f9572-7302-40c3-82d8-8f6d8781826c,2022-11-03,15,22,0.6,4.8,0,5,12,0,0,,,,NEAR_ME,36.0,16.0,30.0,28.0,0.0,5.0,,,,,,,,5.0,4.0,1.458,0.7970696330936212,1.28,1.62,2.75,50800.0,35377.67657718636,38000.0,45000.0,112400.0,2022-10-31,107113.031867545,30,18,551413000.0,0.400038971,878,0.720670391,129,179,,0.913654976,2022-10-01,Moderate,Moderate,Moderate,Low,,
559631982,2c30def5-8a29-49ee-811f-515fb4eea31a,a4155071-199f-45a7-a207-6b14d5ad1b44,0d0b6821-2b76-401b-9b91-03f2d72cc46c,2022-11-03,25,22,1.2,4.6,0,5,14,0,0,,,,MKD_CORRIDOR_2_GS,1.0,10.0,3.0,9.0,0.0,2.0,,,,,,,,2.0,2.0,1.61,0.1414213562373095,1.51,1.71,1.71,29500.0,2121.3203435596424,28000.0,31000.0,31000.0,2022-10-31,55228.966887417,4,1,80153140.0,0.383768913,680,0.28,7,25,,0.962913907,,,,,,,
688827576,1b5a60d8-3921-4cf7-ac0d-436db2f5c14d,cf7ee035-918b-4ae8-a17c-048f8fd38d50,9c5ac32b-31f2-460a-9210-5e22b26c8df2,2022-11-03,4,26,1.4,4.6,0,5,11,0,0,,,,SNACKS_JAJANAN,2.0,9.0,7.0,15.0,0.0,2.0,,,,,,,,2.0,1.0,2.41,0.0,2.41,2.41,2.41,29500.0,8485.28137423857,23500.0,35500.0,35500.0,2022-10-31,34217.917711599,6,2,37755061.0,0.286238532,791,0.78,39,50,,0.854231975,2022-10-01,Moderate,High,Low,Low,,19155.0
755511310,5f1e9fa3-127e-41de-bd13-dccffc350b9e,1a936285-f598-42a6-a6bc-8de3bd00ea2b,877f7728-787f-48db-bcb6-f1cd444f64e8,2022-11-03,33,20,1.9,4.5,0,5,18,0,0,,,,SNACKS_JAJANAN,11.0,24.0,15.0,41.0,0.0,5.0,,,,,,,,2.0,2.0,5.925,0.06363961030678927,5.88,5.97,5.97,59000.0,0.0,59000.0,59000.0,59000.0,2022-10-31,63535.894206549,17,8,96352500.0,0.243333333,514,1,15,15,,0.944584383,,,,,,,
585349626,139e5fd1-a2b2-453f-bbc6-17bd4912d311,5b1b34b7-13c6-4108-9cb4-3092091590d3,edd59953-dfbb-47d6-ae62-8154d146e292,2022-11-03,1,20,0.4,4.6,0,5,12,2,0,,,,NEAR_ME,200.0,40.0,29.0,13.0,0.0,12.0,,,,,,,,2.0,2.0,1.405,1.2374368670764582,0.53,2.28,2.28,59000.0,18384.776310850237,46000.0,72000.0,72000.0,2022-10-31,52328.870779977,43,24,86804000.0,0.015853659,151,0.444444444,8,18,,0.95459837,2022-10-01,Moderate,Moderate,Moderate,Low,,
785997042,7A57E454-BBBA-4534-A0ED-09C5C5FEF3D4,c5b26aff-29f4-4fe6-8203-062314ba08a0,030cf78f-55a3-464b-9edb-37a974a1bfb5,2022-11-03,14,31,2.3,4.8,0,5,20,0,0,,,,NEAR_ME,6.0,21.0,15.0,60.0,0.0,5.0,,,,,,,,10.0,4.0,2.456,1.286297010802715,2.56,2.56,4.2,109840.0,49019.16178620583,100000.0,145000.0,165000.0,2022-10-31,64735.38071066,18,7,57098450.0,0.18265896,557,0.065217391,3,46,,0.878172589,2022-10-01,Moderate,Moderate,High,Low,,
574195322,a3a8834a-39e3-4577-818e-c7f9ae06c1b6,abf14a68-c090-4982-8a64-61a67680e258,a7b80214-5c92-4ee1-b222-566d88c46201,2022-11-03,17,19,0.9,4.3,0,5,17,0,0,,,,MINUMAN,,,,,,,,,,,,,,10.0,7.0,2.241,1.5562736834431716,1.18,3.59,3.85,63120.0,40561.333530565505,51000.0,66000.0,69000.0,2022-10-31,34042.424242424,0,0,5774000.0,0.339285714,394,1,7,7,,0.848484848,2022-10-01,Moderate,High,Low,Low,,
602905466,B4F6F440-DB4E-4743-8B3C-0E94B880E7BF,8392f199-8574-4541-a55f-41e121b72ca8,8c30a809-b35f-4e85-b0f4-f5f7ee4c6f71,2022-11-03,5,24,1.4,0.0,0,5,18,0,0,,,,NEAR_ME,0.0,0.0,1.0,6.0,0.0,2.0,,,,,,,,14.0,7.0,3.044285714,1.3339687130785818,3.49,3.83,4.34,24400.0,6931.422320463195,22500.0,29300.0,29300.0,2022-10-31,46678.947368421,1,2,1302800.0,0.3,119,1,43,43,,0.789473684,2022-10-01,Moderate,Moderate,Moderate,Low,,
608382623,dbefe086-fde5-4e8a-ab34-a8275e61e194,9deb12f7-9268-4212-aca0-462275123089,c248e634-6d98-46e6-98c3-42e9fc8baa00,2022-11-03,11,39,9.9,4.7,0,5,15,0,0,,,,BRAND,323.0,553.0,413.0,788.0,0.0,99.0,,,,,,,,1.0,1.0,1.66,,1.66,1.66,1.66,57000.0,,57000.0,57000.0,57000.0,2022-10-31,101454.197912072,472,220,3248145000.0,0.262324996,316,1,211,211,,0.934715483,,,,,,,
618420485,9F0018FB-CADC-4384-AC2D-D5684A74A739,7075e8c8-6f91-43fb-a5d6-60f2d4421fad,f32c14e9-b8fb-43d9-93cf-8779485ea4fe,2022-11-03,16,17,0.6,4.6,0,5,20,0,0,,,,NEAR_ME,0.0,4.0,4.0,6.0,0.0,2.0,,,,,,,,4.0,4.0,2.7075,0.8283869868606097,2.55,3.28,3.4,57000.0,46987.58701330952,32500.0,44000.0,126500.0,2022-10-31,45652.121212121,4,6,28132000.0,0.218649518,464,0.986842105,75,76,,0.942424242,2022-10-01,Moderate,High,Low,Low,,
554600166,f3e571ad-3eb8-4fce-9283-c075a36181c3,fea2f631-2cf6-4119-8369-317b4bdcd7b6,2f989a7b-7436-45ca-bbb0-7ab27d0017c2,2022-11-03,12,17,0.3,4.2,0,5,18,0,0,,,,NEAR_ME,2.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,2.0,1.0,3.65,0.0,3.65,3.65,3.65,57000.0,31112.69837220809,35000.0,79000.0,79000.0,2022-10-31,30605.18018018,1,1,11333400.0,0.204359673,639,1,12,12,,0.826576577,2022-10-01,Moderate,High,Low,Low,,
562168269,2184A210-60E6-4EEC-AA8E-7F824E45E88A,8fddc44d-7eea-4f8b-be79-5dcf3afcaa76,5d6acf0b-569e-4897-aa7d-9e6a6e377284,2022-11-03,5,23,2.7,0.0,0,5,19,0,0,,,,NEAR_ME,0.0,0.0,0.0,6.0,0.0,2.0,,,,,,,,5.0,4.0,2.894,1.2627272072779614,2.64,3.02,4.84,32600.0,31139.605007128783,22000.0,22000.0,88000.0,2022-10-31,50500.0,5,3,987000.0,0,63,1,16,16,,0.904761905,2022-10-01,Moderate,Moderate,Low,Low,,
560879300,bb0e8bba-b42e-4523-af22-f40582d8554c,aeec96d7-b060-4e71-9113-a18ed895f390,c8a0d7b2-d52e-4692-8dda-a13bd70f703f,2022-11-03,19,19,0.2,4.6,0,5,12,0,0,,,,NEAR_ME,28.0,96.0,87.0,195.0,0.0,19.0,,,,,,,,5.0,5.0,0.596,0.21801376103356412,0.6,0.65,0.88,26464.0,16688.213804958275,19000.0,40320.0,48000.0,2022-10-31,46260.795520309,83,31,410566414.0,0.432023487,526,1,90,90,,0.949094416,2022-10-01,Moderate,Low,Moderate,Low,,
560879300,bb0e8bba-b42e-4523-af22-f40582d8554c,aeec96d7-b060-4e71-9113-a18ed895f390,c2c5bc09-5662-4f70-a406-907822d38771,2022-11-03,10,25,0.4,4.7,0,5,12,0,0,,,,NEAR_ME,227.0,222.0,48.0,0.0,0.0,21.0,,,,,,,,5.0,5.0,0.596,0.21801376103356412,0.6,0.65,0.88,26464.0,16688.213804958275,19000.0,40320.0,48000.0,2022-10-31,23960.901241216,99,61,1779514475.0,0.20144663,1930,0.404255319,19,47,4.925769230769235,0.971497997,2022-10-01,Moderate,Low,Moderate,Low,,
771228515,07268ff5-39f3-4766-8acb-3b97c2f22d1c,334eba74-bff9-4db5-ab71-1f8b5022ae24,4aa65da0-68ac-42cb-8d82-58af87380190,2022-11-03,28,24,1.5,4.7,0,5,19,0,0,,,,MKD_GOBIZ_DG_NEW,197.0,43.0,33.0,74.0,0.0,15.0,,,,,,,,3.0,2.0,5.68,2.7972665228755016,7.29,7.3,7.3,38600.0,3464.1016151377544,36600.0,42600.0,42600.0,2022-10-31,65590.902317264,73,39,855912750.0,0.190278099,1081,0.485875706,86,177,,0.967215558,2022-10-01,Low,Low,Low,Non-engaged,,
547710689,3e83db8b-06bd-4924-a69c-30cc3e545ac8,6addb31b-f2a1-4677-9e09-25904c69e7db,252b4250-1e24-4fbd-9078-24e682c2c1ec,2022-11-03,12,20,0.8,4.6,0,5,18,0,0,,,,FASTFOOD,11.0,42.0,23.0,46.0,0.0,6.0,,,,,,,,5.0,4.0,3.106,1.037174045182389,3.52,3.61,3.71,77200.0,48894.784997993396,52000.0,72000.0,163000.0,2022-10-31,61065.916527546,30,18,66838544.0,0.228733459,254,1,37,37,,0.883138564,2022-10-01,Moderate,High,High,Low,,
785379219,B93B849E-2C1C-4E7B-811A-60FBB8B11AC1,a4badbea-77c1-4178-830e-7a02dce077ff,6d0f59a4-9409-4fa6-9c48-1628775f3d75,2022-11-03,17,26,1.6,4.0,0,5,20,0,0,,,,NEAR_ME,0.0,1.0,0.0,4.0,0.0,1.0,,,,,,,,5.0,4.0,2.546,2.460158531477189,1.52,1.54,6.94,57040.0,29041.681252985338,50400.0,83950.0,90850.0,2022-10-31,47231.428571429,1,0,7914900.0,0.414201183,395,0.933333333,28,30,,0.804761905,2022-10-01,Moderate,High,Low,Low,,
681634794,eaaa488b-8db5-4e06-8987-73e5dc853668,096ebe5c-e558-42e2-9da5-8aa27e6affd7,93b22f69-4cae-4924-a206-13137cbd3138,2022-11-03,10,18,0.9,4.4,0,5,16,0,0,,,,NEAR_ME,2.0,13.0,7.0,10.0,0.0,3.0,,,,,,,,9.0,6.0,2.911111111,1.8687191097409774,1.9,3.26,6.56,57040.0,39144.99840337205,52000.0,59000.0,150000.0,2022-10-31,63357.553580763,20,1,90522000.0,0.349655172,1327,1,7,7,5.0,0.757971772,2022-10-01,Moderate,High,Moderate,Low,,
753437086,4EF2FE76-4831-4055-B616-D5F193173583,aae9ab8a-53c3-4e22-a443-e002f9eefbd9,4a055385-2b95-404a-b444-58ab80eeb0f2,2022-11-03,12,16,1.5,4.7,0,5,20,0,0,,,,NEAR_ME,53.0,103.0,70.0,90.0,0.0,14.0,,,,,,,,1.0,1.0,3.14,,3.14,3.14,3.14,13750.0,,13750.0,13750.0,13750.0,2022-10-31,43061.585109793,61,34,484910493.0,0.230233181,942,1,46,46,,0.897018753,2022-10-01,Moderate,Moderate,Low,Low,,
565747545,11a24330-3dfb-4cec-9e2c-d10ad7ca491d,4df30220-46cc-4ccf-90da-7e471d45fe10,021d6f8e-157d-48bd-9634-8186e689bb9a,2022-11-03,12,25,0.6,4.5,0,5,15,0,0,,,,NEAR_ME,1.0,5.0,6.0,0.0,0.0,2.0,,,,,,,,3.0,3.0,0.963333333,0.6903863652574067,0.99,1.64,1.64,27500.0,6763.874629234341,27000.0,34500.0,34500.0,2022-10-31,22346.200914112,1,0,108657750.0,0.336942675,1886,1,27,27,4.822139303482581,0.896972005,2022-10-01,Moderate,Moderate,Low,Low,,
576509165,3599eeef-ca8d-4be4-8fad-504d4155b0ee,66db4be6-6df1-464e-881e-5d91bd0fc327,d89bc6af-6700-400b-9729-c027f1072b77,2022-11-03,5,20,2.5,4.7,0,5,20,0,0,,,,MKD_CORRIDOR_2_GS,22.0,36.0,25.0,57.0,0.0,6.0,,,,,,,,1.0,1.0,3.93,,3.93,3.93,3.93,27500.0,,27500.0,27500.0,27500.0,2022-10-31,38732.252873563,32,26,262694240.0,0.268563999,849,0.628571429,44,70,,0.757744937,2022-10-01,Moderate,Moderate,Moderate,Low,,
568858782,2ED6DBE7-5BE1-4067-8CF3-26BF55232D6E,85329937-4277-424f-bc89-03db95ee12b1,7200a27c-e478-4010-8a33-60b9311ad445,2022-11-03,26,25,2.6,4.6,0,5,0,0,0,,,,MKD_GOBIZ_DG_NEW,32.0,67.0,45.0,116.0,0.0,15.0,,,,,,,,2.0,1.0,4.01,0.0,4.01,4.01,4.01,55000.0,10606.601717798212,47500.0,62500.0,62500.0,2022-10-31,47158.873210423,65,20,437873500.0,0.342712376,765,0.87804878,36,41,,0.955402204,2022-10-01,Moderate,Moderate,Low,Low,,
567475141,8fdd5893-f1ac-4bbb-a96d-028ce7b6ceaa,2fa87b85-e98f-4c26-bd7d-d39395c1aab2,cc9f8294-09d6-4eb6-aa44-cf1913f51f85,2022-11-03,21,24,0.6,3.9,0,5,11,0,0,,,,MKD_CORRIDOR_2_GS,0.0,0.0,4.0,8.0,0.0,2.0,,,,,,,,1.0,1.0,0.83,,0.83,0.83,0.83,55000.0,,55000.0,55000.0,55000.0,2022-10-31,32248.674373796,3,3,19074024.0,0.242160279,668,1,14,14,,0.552986513,2022-10-01,Moderate,Moderate,Low,Low,,
567475141,8fdd5893-f1ac-4bbb-a96d-028ce7b6ceaa,2fa87b85-e98f-4c26-bd7d-d39395c1aab2,8e5ce84e-0899-45e4-bb0f-383fbda3c33d,2022-11-03,20,19,0.6,4.6,0,5,11,0,0,,,,MKD_CORRIDOR_2_GS,0.0,1.0,4.0,7.0,0.0,1.0,,,,,,,,1.0,1.0,0.83,,0.83,0.83,0.83,55000.0,,55000.0,55000.0,55000.0,2022-10-31,50130.781499203,3,1,27212000.0,0.219557196,632,0.038461538,3,78,,0.864433812,2022-10-01,Moderate,Moderate,Low,Low,,
568731965,922a2067-65aa-4d74-a6bb-38035a3f7d65,247f1832-637b-4012-a088-623c78228fc1,c3fe98ef-f762-4a12-9d11-94d61945f427,2022-11-03,10,17,0.3,4.7,0,5,12,0,0,,,,NEAR_ME,4.0,135.0,44.0,53.0,0.0,10.0,,,,,,,,4.0,3.0,0.46,0.20688160865577201,0.55,0.57,0.57,110000.0,92728.99582475088,53000.0,87000.0,247000.0,2022-10-31,66594.702508004,46,38,1364866060.0,0.240455195,1763,0.56122449,55,98,4.916333066453158,0.902659196,2022-10-01,Moderate,Moderate,High,Low,,19196.0
571885529,50BA13CC-2C57-43A0-8438-131597D01BDF,9dca07cb-3e05-4126-a36d-b406b8843fee,686fa12a-7c1b-4042-b5f9-8a8f4a9dff9e,2022-11-03,7,23,0.4,3.9,0,5,0,0,0,,,,MKD_GOBIZ_DG_EXISTING,2.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,2.0,2.0,0.74,0.1414213562373095,0.64,0.84,0.84,22400.0,2262.741699796952,20800.0,24000.0,24000.0,2022-10-31,30376.666666667,2,1,2575950.0,0.229885057,388,0.56097561,23,41,,0.828571429,2022-10-01,Low,Moderate,Non-engaged,Low,,
779384989,6F8F67AB-A8A7-43C1-B0F9-D86EBD403551,cbe5c7eb-6470-4af6-91ee-4512b5deb2ee,cff4dd50-0437-48c9-8acb-382b6738b0a0,2022-11-03,6,22,0.5,4.7,0,5,10,0,0,,,,MOST_LOVED,189.0,210.0,241.0,528.0,0.0,64.0,,,,,,,,5.0,5.0,1.172,0.4162571320710313,1.07,1.07,1.9,27520.0,1235.7184145265458,27900.0,28000.0,28800.0,2022-10-31,27368.481045462,334,146,3866961564.0,0.366649313,1381,0.996350365,273,274,5.0,0.796008895,2022-10-01,Moderate,Moderate,Low,Low,,
570389214,733823CB-88F0-4EC0-89FE-66B7F7C47F65,39079877-2f65-4266-af5f-08e527b1e8b0,e2133b30-e9ab-4c1f-9415-5c8604287e42,2022-11-03,23,27,0.8,4.4,0,5,8,0,0,,,,NEAR_ME,4.0,1.0,3.0,1.0,0.0,2.0,,,,,,,,2.0,2.0,5.16,1.2020815280171309,4.31,6.01,6.01,26500.0,7778.174593052023,21000.0,32000.0,32000.0,2022-10-31,39621.956521739,6,1,6826250.0,0.262857143,234,0.962962963,52,54,,0.951086957,2022-10-01,Moderate,Moderate,Low,Low,,
786323549,B2CF20EF-B807-46E7-A627-3193977A8659,d05b7bd2-d2a2-449b-ac6c-85192c475af6,f6223457-0ced-4380-8e6a-fd59cc60518c,2022-11-03,8,24,1.2,0.0,0,5,11,0,0,,,,ANEKA_NASI,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,,3.0,3.0,1.626666667,1.319482221681419,0.89,3.15,3.15,53000.0,10259.142264341595,52500.0,63500.0,63500.0,2022-10-31,49123.076923077,0,0,132500.0,0,214,0.866666667,13,15,,0.153846154,2022-10-01,Moderate,Moderate,Moderate,Low,,
745587356,db5fb328-6260-42a0-a186-f88d91e84e74,19059d39-d35b-4b78-8143-8f5a1173bcb4,10993215-a255-46e1-99e7-24da3c07fbbd,2022-11-03,16,21,1.2,4.6,0,5,20,0,0,,,,MKD_GOBIZ_DG_NEW,0.0,10.0,68.0,103.0,0.0,10.0,,,,,,,,2.0,2.0,1.85,0.3111269837220809,1.63,2.07,2.07,30600.0,6363.961030678927,26100.0,35100.0,35100.0,2022-10-31,32721.032775289,40,17,125927300.0,0.222423615,874,0.911764706,62,68,,0.910634284,2022-10-01,Low,Moderate,Non-engaged,Low,,
557536458,a47369fb-5d6e-4d38-87a8-a133edaab9d5,1199ab76-6670-4d7c-85ce-b459acd6feee,b7aa9b7a-2cf3-4f5e-a83e-1dbd513956bd,2022-11-03,23,21,0.3,4.3,0,5,17,0,0,,,,NEAR_ME,0.0,18.0,22.0,23.0,0.0,3.0,,,,,,,,10.0,9.0,2.08,0.7419793348425098,2.21,2.36,2.64,40720.0,15549.137167915995,36800.0,55000.0,61050.0,2022-10-31,72317.42250287,17,4,300492500.0,0.308977556,2424,0.263157895,5,19,4.792809839167453,0.76731726,2022-10-01,Moderate,Moderate,Moderate,Low,,
780982102,4a8d29a6-c198-4a97-bf87-1b0cb5cc7360,f564fc69-0016-4f9b-8756-ef92819ef02c,14132334-30fc-4825-8edb-c9d970b3eecb,2022-11-03,29,18,1.0,4.7,0,5,23,0,0,,,,NEAR_ME,137.0,0.0,7.0,50.0,0.0,11.0,,,,,,,,1.0,1.0,1.17,,1.17,1.17,1.17,25500.0,,25500.0,25500.0,25500.0,2022-10-31,34236.881341893,17,27,314228400.0,0.117860281,980,1,9,9,,0.942638227,,,,,,,
591163931,e9e26527-4fea-463a-ae49-85ed274a0888,2cb9ffa8-f67c-4938-b08b-e72ff0ddc12f,3f0e31fe-e4b1-408b-a2e3-4f617e7c470f,2022-11-03,1,22,0.4,4.5,0,5,19,0,0,,,,NEAR_ME,131.0,73.0,31.0,62.0,0.0,16.0,,,,,,,,10.0,10.0,3.006,1.5573281963385595,2.78,4.27,5.04,30620.0,10634.30507576515,30000.0,34200.0,43000.0,2022-10-31,28055.211806497,93,33,959421400.0,0.277003639,1571,0.992857143,139,140,4.816071428571426,0.91656272,2022-10-01,Moderate,Moderate,Moderate,Moderate,,
591163931,e9e26527-4fea-463a-ae49-85ed274a0888,2cb9ffa8-f67c-4938-b08b-e72ff0ddc12f,62edc88f-47d5-4f4b-8bab-e0898679ab7d,2022-11-03,20,30,0.2,4.6,0,5,19,0,0,,,,NEAR_ME,26.0,31.0,21.0,39.0,0.0,6.0,,,,,,,,10.0,10.0,3.006,1.5573281963385595,2.78,4.27,5.04,30620.0,10634.30507576515,30000.0,34200.0,43000.0,2022-10-31,54963.532665054,31,14,144971500.0,0.313874147,639,0.958333333,46,48,,0.911856205,2022-10-01,Moderate,Moderate,Moderate,Moderate,,
619109392,82c4715d-4871-4860-9f9e-ad369e2f0958,d1d61b00-77bc-4f0b-ad86-fe28ceef9a09,0d3a2943-6f54-4eb0-806d-685a8d82cf22,2022-11-03,16,28,1.8,0.0,0,5,3,0,0,,,,NEAR_ME,2.0,0.0,1.0,1.0,0.0,2.0,,,,,,,,2.0,1.0,1.67,0.0,1.67,1.67,1.67,51000.0,0.0,51000.0,51000.0,51000.0,2022-10-31,48666.666666667,2,0,590000.0,0,35,1,68,68,,0.733333333,,,,,,,
